"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","Response URL","Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Where did you first hear about us?","session_id","variationIds","Tags for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Tags for: Where did you first hear about us?","Sentiment for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)"
"17566","2c234d0e","2025-02-21 16:20:01","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuyvWEaztidwX1v0PgnYkfZ&payment_intent_client_secret=pi_3QuyvWEaztidwX1v0PgnYkfZ_secret_ejqi9sSldzmMrKk84m9rgx3bs&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","2c234d0e-3c8c-5d41-9e7f-0b3fc49a8c5a","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880497113","Fast and easy to order","","ccab4d74-8d5d-4f53-9460-6ab45f403781","","","",""
"17565","823caa1d","2025-02-21 08:53:34","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QurxsEaztidwX1v0aGo89MQ&payment_intent_client_secret=pi_3QurxsEaztidwX1v0aGo89MQ_secret_ZS6L6l0hBQXRqwcEJ3DsjvAwi&redirect_status=succeeded","phone","Mobile Safari 18.3","iOS 18.3.1","823caa1d-646d-5d59-8ea9-7fc3c136173b","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880435902","Cost","","e1d8918f-f826-42a5-8f78-a5730497d558","","","",""
"17564","bd69cf6f","2025-02-20 20:42:48","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QugYzEaztidwX1v1MYUzDIo&payment_intent_client_secret=pi_3QugYzEaztidwX1v1MYUzDIo_secret_COGzqVzpSclvpHSNw6FgW6PuU&redirect_status=succeeded","phone","Mobile Safari 18.1.1","iOS 18.1.1","bd69cf6f-5626-5cbe-b0d3-4171d610fe7c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880378694","Just being tight really…..LOL","","cd2b6ed0-15b1-4cb2-8e25-4f8b979f4944","","","",""
"17563","bc8cf707","2025-02-20 19:15:30","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/506305?token=b9900837-ebff-4b27-94c1-4d63d2a9de3a&status=success&signature=467b08b2529d2e8a60d839e9c72fb9e47751bca5b40de96185a97cc234fe3647","phone","Chrome Mobile 133.0.0","Android 10","bc8cf707-ad38-5101-be84-1e929623799e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880365707","No went very smoothly thanks","","f76d4c09-e933-4f63-ba73-56acea47aaaf","","","",""
"17562","db3c81c7","2025-02-20 16:28:49","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/506270","phone","Chrome Mobile 133.0.0","Android 10","db3c81c7-3983-5eb4-91f3-9dba0f3ab7ef","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880337757","Easy to follow instructions. Self explanatory, even for an old fossil like me. Happy days. Thank you. Bob.","","672ce76baf2b47e8a84fb7e7bb7c1f17","counter","","",""
"17561","7b80c79f","2025-02-20 13:25:48","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuZiWEaztidwX1v0Z5MSNVH&payment_intent_client_secret=pi_3QuZiWEaztidwX1v0Z5MSNVH_secret_SH8whpz2B73WOYVsBGXHbX5X0&redirect_status=succeeded","desktop","Edge 133.0.0","Windows 10","7b80c79f-d90e-5dad-b12f-0b6c06f178be","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880303172","£39 fee to transfer","","cbdb0840-67bd-4bba-800f-8045fd7c670f","","","",""
"17560","f9267aeb","2025-02-20 10:52:18","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuXKAEaztidwX1v0miS195W&payment_intent_client_secret=pi_3QuXKAEaztidwX1v0miS195W_secret_ElvlVtLMGzN7EU5pI156yAVfn&redirect_status=succeeded","desktop","Edge 133.0.0","Windows 10","f9267aeb-9ce8-5c31-8251-69b48c0ab087","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880278187","very expensive!!","","01730a35-a63f-4506-994c-2e6fd667aa29","","","",""
"17559","7b0b5ee4","2025-02-20 09:55:58","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuWTBEaztidwX1v0lFm0HMX&payment_intent_client_secret=pi_3QuWTBEaztidwX1v0lFm0HMX_secret_htYbKTPwBrOudHYG7NNOIhy4T&redirect_status=succeeded","phone","Mobile Safari 18.2","iOS 18.2.1","7b0b5ee4-9947-539a-aeb2-78cd56704595","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880270760","Nothing actually all good","","3861955a-3e98-451f-b89e-7235ff127de8","","","",""
"17558","eaa4fb06","2025-02-19 20:31:03","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuJubEaztidwX1v0CyYBWhw&payment_intent_client_secret=pi_3QuJubEaztidwX1v0CyYBWhw_secret_Q4tH71OKn2b3HrDMBSISUxI0u&redirect_status=succeeded","phone","Chrome Mobile iOS 133.0.6943","iOS 18.1.1","eaa4fb06-a1da-5896-8e33-133300c1a64e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880204775","price","","c54d971f-8067-4f63-b790-865416079294","","","",""
"17557","31e881f1","2025-02-19 20:23:10","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuJm2EaztidwX1v1Hj0pTZD&payment_intent_client_secret=pi_3QuJm2EaztidwX1v1Hj0pTZD_secret_iGdo2y4bu5slv0qQ8PAoBJplO&redirect_status=succeeded","phone","Mobile Safari 18.3","iOS 18.3.1","31e881f1-1513-5b55-abd2-2eec492f089c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880203680","Nothing, really great service","","7353227f-cd5d-4655-8fe8-680baaeb4061","","","",""
"17556","aa9353ae","2025-02-19 17:41:46","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuHEbEaztidwX1v0mkCqjpP&payment_intent_client_secret=pi_3QuHEbEaztidwX1v0mkCqjpP_secret_9Wv4eGKkKupqCoKcrXtl1O4DP&redirect_status=succeeded","desktop","Safari 17.10","Mac OS X 10.15.7","aa9353ae-2faf-5ba6-b014-a52eb0be4737","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880178012","Would not accept my details bur all ok , no problem and thank you for your concern, very much appreciated.","","482fec52-35f2-43e9-a9db-9034d2ee7b42","","","",""
"17555","3df7f417","2025-02-19 15:49:57","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuFUzEaztidwX1v10alfOgW&payment_intent_client_secret=pi_3QuFUzEaztidwX1v10alfOgW_secret_BBA5MMPBm3bKlYQgdjwHpdnuP&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","3df7f417-3297-55f6-a75e-fc1d4d2f71b5","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880158279","I wasn't sure what I wanted.  There is a lot of choice 👌","","a6d92186-586a-4d89-b79d-c74e993974e2","","","",""
"17554","95812914","2025-02-19 15:49:46","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuFW5EaztidwX1v0j0XiAUk&payment_intent_client_secret=pi_3QuFW5EaztidwX1v0j0XiAUk_secret_Kd3PDbrblV0tPJnKLExBSuwks&redirect_status=succeeded","phone","Mobile Safari 18.1.1","iOS 18.1.1","95812914-56d9-53d8-ade8-39847c9e9784","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880158245","Thank you nothing to comment on. I liked the reg.","","c65af2c7-0014-41f2-a9bf-d0d63ea50915","","","",""
"17553","cd2a0a5a","2025-02-19 15:02:18","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/506010","desktop","Chrome 132.0.0","Windows 10","cd2a0a5a-29c6-539e-8e53-22ca4c3dbf2c","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880149565","price of extras","","","","","",""
"17552","25de63df","2025-02-19 13:00:52","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/505991?token=f989bfca-67f1-4321-9422-7b8fab1cb539&status=success&signature=784712449eee8eeeb151ae36cf9a5c62c628c4326e6768be5e5c116cbe61ad84","phone","Mobile Safari 18.3","iOS 18.3","25de63df-987a-5e2a-a287-30667c252de8","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880126153","Nothing","","e50205ec-0add-4917-8576-b62d3607b06e","","","",""
"17551","ca540069","2025-02-19 10:25:33","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QuAMqEaztidwX1v0BZATE7y&payment_intent_client_secret=pi_3QuAMqEaztidwX1v0BZATE7y_secret_Vj2IzxOb2wqhWftu6eXXQyloR&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","ca540069-ee59-502c-8087-7bb81a98360d","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880103403","Cost and if the person would like it","","a6f5940e-15c0-45f0-8342-47148699777e","","","",""
"17550","cd020ce9","2025-02-19 09:49:37","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3Qu9rsEaztidwX1v1uoGjGdO&payment_intent_client_secret=pi_3Qu9rsEaztidwX1v1uoGjGdO_secret_DjVLD1HASZAEsU74XzR7PQ8e4&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","cd020ce9-a54a-5ba1-8fca-d59a973e1164","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880098831","Cost","","ef55fc6d-ca61-403d-afd9-e9940b01c009","","","",""
"17549","0ecad3d5","2025-02-19 06:46:09","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/505910?token=a6f32c6b-6a2f-488f-b33f-840737aec022&status=success&signature=d1ae85247d45dcc1a4304bda18a6bc8359b1537ebf18c1ab174b7a1972d728e4","phone","Google 355.0.723646882","iOS 18.3.1","0ecad3d5-5c71-5b7c-a4ca-9dfc9b6379f2","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880080419","Nothing","","2a64b70d-c3f2-4a9e-88e5-fdd2c30931df","","","",""
"17548","eacf2f0a","2025-02-18 19:28:23","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtwO5EaztidwX1v1TQaLkam&payment_intent_client_secret=pi_3QtwO5EaztidwX1v1TQaLkam_secret_r8N1nbKPbe7jsufnFxqxlnDUq&redirect_status=succeeded","desktop","Safari 15.6.6","Mac OS X 10.15.6","eacf2f0a-b050-50f5-9cf2-1fd42826c2c6","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880013871","As buying as a gift, will my daughter love it,","","ea2c4d59-e50f-4714-8eca-a71d20f262e6","","","",""
"17547","c75c5b1e","2025-02-18 19:12:29","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3Qtw7JEaztidwX1v1eExyi4h&payment_intent_client_secret=pi_3Qtw7JEaztidwX1v1eExyi4h_secret_tP5ud0cVcZUXhqO0TdyqV3C7z&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","c75c5b1e-f356-5d4f-8d3e-503fe3c34393","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=880010606","More money than I thought","","260b8fbe-9c12-45ab-aef4-4f59e5abc29a","","","",""
"17546","63de94aa","2025-02-18 16:17:13","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QttRhEaztidwX1v05V8DfEa&payment_intent_client_secret=pi_3QttRhEaztidwX1v05V8DfEa_secret_BJda3RJTXeXY8KYHaqPBKkY6l&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","63de94aa-32ff-5525-9a7d-d403a734b2d1","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879976810","I've bought from you before excellent service","","5c45ab28-302f-40e3-bfd2-e2854b43341b","","","",""
"17545","12ebbb76","2025-02-18 14:28:12","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtrkvEaztidwX1v1Qf4Q1qX&payment_intent_client_secret=pi_3QtrkvEaztidwX1v1Qf4Q1qX_secret_PIXxSunLFZjZywTlDvuNVyy1S&redirect_status=succeeded","desktop","Firefox 135.0","Mac OS X 10.15","12ebbb76-1430-5dea-84ff-f9eb5debde8a","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879956826","More expensive than DVLA and... your website intimates the plates are included in the price.  It would be good to know that they had to be paid for separately","","","","","",""
"17544","6449d36c","2025-02-18 11:21:17","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtogcEaztidwX1v15wpe6st&payment_intent_client_secret=pi_3QtogcEaztidwX1v15wpe6st_secret_bgry7VogsNOg8QqUCpXUFGFRl&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","6449d36c-cdc5-5f0c-85f3-ead544aa188f","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879925259","I couldn't use my European debit card to pay for it, that was all.","","eb3a591b-88e4-4de8-803b-82fda26e39f6","","","",""
"17543","72dd78d0","2025-02-17 23:32:19","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/505720?token=3a62a458-c25e-4992-8258-54e801b87a27&status=success&signature=3b9da1214c7ecd372727190dcdddfd6d63c71721d9f4f4e222540c2857efed6b","phone","Mobile Safari 18.3","iOS 18.3","72dd78d0-3dd6-5183-8157-421c1d0fa1d7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879864008","Great!!","","2d92d864-4c48-4d62-9f3f-334b4d9649a8","","","",""
"17542","0cf4ef63","2025-02-17 19:53:53","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtaMaEaztidwX1v1ZPzf12U&payment_intent_client_secret=pi_3QtaMaEaztidwX1v1ZPzf12U_secret_H8h2uo6CJi7EoEAmunt46vRkU&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","0cf4ef63-0d99-5a76-bea5-a8e15f7940e5","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879834331","I thought a five pound discount wasn't really a 'big deal'","","321febdd-6b86-4972-b536-29824685866b","","","",""
"17541","ef7cf402","2025-02-17 19:07:42","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtZcuEaztidwX1v1guRP9Ji&payment_intent_client_secret=pi_3QtZcuEaztidwX1v1guRP9Ji_secret_LxdR7jKqXjzHfoIrIPWt8dOrb&redirect_status=succeeded","phone","Mobile Safari 18.3","iOS 18.3.1","ef7cf402-6455-5aaf-93c3-77d7b0ac9061","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879826094","Finance options","","8a68d8ba7b41425bb4cbc53670b36c74","counter","","",""
"17540","e39bafae","2025-02-17 18:41:39","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/505641?token=f4f7a2c7-a4ed-4a6b-bbb7-c99878c0a340&status=success&signature=dccd882de61c16d9a50f6477dd8038d1532eca7e7138fac254431722d317648e","phone","Mobile Safari 18.1.1","iOS 18.1.1","e39bafae-a509-55b9-881f-95285b1adc4a","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879821359","Mint","","4004f258-587b-4683-97d8-d055b7500ecb","","","",""
"17539","11ea94da","2025-02-17 18:17:21","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtYrKEaztidwX1v0yOa8sSa&payment_intent_client_secret=pi_3QtYrKEaztidwX1v0yOa8sSa_secret_lg09QwMIYEFOpoIA212orR8pY&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","11ea94da-893f-5599-b465-0a94c4dd83fe","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879816815","Not sure if legit about the transfer documents.","","5ea893f2cbff4e32ad52045dd27733f6","counter","","",""
"17538","11ddb6ef","2025-02-17 18:06:28","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtYeXEaztidwX1v0Ji3M6Ub&payment_intent_client_secret=pi_3QtYeXEaztidwX1v0Ji3M6Ub_secret_ms9XvMXJq3YpapSXfOMq7WSly&redirect_status=succeeded","phone","Mobile Safari 18.1.1","iOS 18.1.1","11ddb6ef-09f2-5e39-a6c7-3d587a382d35","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879814856","Nothing stopped me","","f0f55c2b-0851-4ea0-b6f4-2cb5f3f24ead","","","",""
"17537","5e447532","2025-02-17 16:18:41","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtWzmEaztidwX1v1V0EvvXd&payment_intent_client_secret=pi_3QtWzmEaztidwX1v1V0EvvXd_secret_ScXN4mOKCHzbYA0vIaU0rCNHw&redirect_status=succeeded","desktop","Edge 133.0.0","Windows 10","5e447532-4c34-533a-a665-65878275bbf3","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879793329","took a long time to find a reg I liked !","","da61dcf9-6dbc-4fbf-8453-51b9cea812a8","","","",""
"17536","17d2ca36","2025-02-17 08:28:47","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtPfjEaztidwX1v0IFYFiEr&payment_intent_client_secret=pi_3QtPfjEaztidwX1v0IFYFiEr_secret_Qk9t8nvJFhDs6r2ZnOVygzeBR&redirect_status=succeeded","phone","Google 355.0.723646882","iOS 18.3.1","17d2ca36-7d14-5606-b3fa-d7ec633380f0","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879708147","Nothing","","f8a43785-a210-45b7-8cb6-b2a9303cb225","","","",""
"17535","3bb7b99e","2025-02-17 01:25:18","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QtJ4DEaztidwX1v146GpH5I&payment_intent_client_secret=pi_3QtJ4DEaztidwX1v146GpH5I_secret_1nzsJxDHyI2PCFWlpqdCJclHl&redirect_status=succeeded","phone","Chrome Mobile iOS 133.0.6943","iOS 18.3.0","3bb7b99e-f070-5327-b730-c096241972e0","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879679271","Not a good selection on plate printing. 3D text etc","","bc949ba6c1fb463b88124564ee4c4e2d","control","","",""
"17534","910f497a","2025-02-16 16:31:08","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/505381?token=4331b23f-c9a2-45f5-a56a-d5c928aaf3d2&status=success&signature=143c0b72356ab21d70f09a91643433bbd968f46a97de601864c34dbe9c6874f7","phone","Chrome Mobile 133.0.0","Android 10","910f497a-9369-57e0-8c56-10ec9cce83f0","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879625072","The amount of different regs","","1714c6dda82e4d2cb31937eff5caf1f3","counter","","",""
"17533","4f972a1d","2025-02-16 12:32:57","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3Qt6xvEaztidwX1v1hrdhwgS&payment_intent_client_secret=pi_3Qt6xvEaztidwX1v1hrdhwgS_secret_kWqbS2q6GV2tjBb3zIMIekeXV&redirect_status=succeeded","phone","Mobile Safari 18.3","iOS 18.3","4f972a1d-5b35-5f19-98fa-f1032caca123","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879597345","Finance option wasn’t clear and kept failing, almost went elsewhere but managed to secure separate funds in the end.","","b642f7fd-a4fe-466d-8751-5d0ab3e040e5","","","",""
"17532","56fd91d3","2025-02-15 18:24:12","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/505208","desktop","Safari 17.5","Mac OS X 10.15.7","56fd91d3-58b5-533c-8da2-d3921ecd2533","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879519862","No","","f1eb1d26-5c5d-4b72-b389-c1a4b67e9419","","","",""
"17531","3334e3b2","2025-02-15 16:42:10","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QsoOgEaztidwX1v0k0xo5In&payment_intent_client_secret=pi_3QsoOgEaztidwX1v0k0xo5In_secret_7qIMuXjX5ZK11ZFruyvKCIzR2&redirect_status=succeeded","phone","Chrome Mobile 133.0.0","Android 10","3334e3b2-7b9e-5b33-9197-7b7216a295d0","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879507983","Nothing  thanks","","bfcefe3cee8342409fbf269849684dd1","control","","",""
"17530","893a40a6","2025-02-15 14:46:00","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QsmaOEaztidwX1v1naVAnNP&payment_intent_client_secret=pi_3QsmaOEaztidwX1v1naVAnNP_secret_XHiOorQRHTUHvg8kFVbhHON86&redirect_status=succeeded","phone","Mobile Safari 18.1.1","iOS 18.1.1","893a40a6-652d-5b0c-be34-064695bdf8ef","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879493478","If you didn’t offer payment plans","","471998d164ff41bc866cf4010d21f857","counter","","",""
"17529","b77c51ae","2025-02-15 09:16:18","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/505075","phone","Mobile Safari 18.1.1","iOS 18.1.1","b77c51ae-df80-5e2e-83c7-b07b068ec410","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879460668","Nothing","","a6fb3dd79bd84c56809eae8ede674c71","counter","","",""
"17528","369c16dc","2025-02-14 23:20:37","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/505041","phone","Google 355.0.723646882","iOS 17.6.1","369c16dc-e5e0-5455-998b-1d285e073225","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879427205","My card","","8df4e5f0a6f54a08b6da486325e29490","counter","","",""
"17527","eca14921","2025-02-14 21:54:29","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QsWkGEaztidwX1v1OFSVDXL&payment_intent_client_secret=pi_3QsWkGEaztidwX1v1OFSVDXL_secret_JgybIdvvnjS6xWYvqgjvnhriC&redirect_status=succeeded","phone","Chrome Mobile 132.0.0","Android 10","eca14921-36b4-5f84-9690-1d847a0fafde","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879419108","Scary spending money","","5709dbc859274221b4cb94345a1555b2","counter","","",""
"17526","396b2bfd","2025-02-14 21:50:21","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QsWlHEaztidwX1v1t4w9enG&payment_intent_client_secret=pi_3QsWlHEaztidwX1v1t4w9enG_secret_tv7iRmw4TASyxzAy5iALbExJU&redirect_status=succeeded","desktop","Safari 18.3","Mac OS X 10.15.7","396b2bfd-dc8f-50d7-b020-03d450dc01d7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879418644","the transfer fee","","c5f4f896-4823-467c-8a84-4ee57c8fa843","","","",""
"17525","c436fdb1","2025-02-14 20:09:34","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/505001","phone","Google 355.0.723646882","iOS 18.1.1","c436fdb1-c60b-590a-b5ba-54e4178bf3d3","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879405180","No reason","","9b89454c20eb41f19f25dc69cd9f9f3a","control","","",""
"17524","11b131a9","2025-02-14 18:31:25","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/504976?token=82448a0f-7f95-4907-9d74-2862516ef3c7&status=success&signature=12803198caa40c1171b5accf26b7a109be0796114af729155bee1277888cbc63","phone","Mobile Safari 18.3","iOS 18.3","11b131a9-f325-52d8-be1b-462c266778a1","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879388316","Nothing","","010ae9c5df824c66a710428a493629ae","counter","","",""
"17523","8dd31462","2025-02-14 18:14:27","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QsTM1EaztidwX1v1apx3ww5&payment_intent_client_secret=pi_3QsTM1EaztidwX1v1apx3ww5_secret_K6ql6Zq6GEoCXtjt0kBXbsbFR&redirect_status=succeeded","phone","Mobile Safari UI/WKWebView","iOS 16.3.1","8dd31462-032b-5e68-a663-666d7e546e26","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879385234","Long process","","7634208e0cb048839b235dc105c977e4","control","","",""
"17522","fdc03ebc","2025-02-14 17:53:32","Cyprus","https://absolutereg.co.uk/checkout/finance/success/504977?token=9f5f3f56-77a3-4ae0-84cf-07b0179de33e&status=success&signature=840bd6ca84ce9e87425c17b5db7e822b57c3c93537638c5865ec58548f3d6938","phone","Chrome Mobile 133.0.0","Android 10","fdc03ebc-2460-5cdd-a60f-c58e2e156384","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879381590","Finance options","","0b3e928c71bb4ca785af6366deaa7182","control","","",""
"17521","503586c5","2025-02-14 15:44:05","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QsMs7EaztidwX1v1LW443Ih&payment_intent_client_secret=pi_3QsMs7EaztidwX1v1LW443Ih_secret_Y2yWulpyvhcw5b3iqbplvmd3j&redirect_status=succeeded","desktop","Edge 133.0.0","Windows 10","503586c5-c249-5503-90f7-b3fff45323a8","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879358858","the prom codes i was undecided which was the best to use","","90f5e42b-f106-4fa3-bbcb-e72996584f41","","","",""
"17520","8d2d576a","2025-02-13 16:48:23","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3Qs5ZREaztidwX1v0kn7smUj&payment_intent_client_secret=pi_3Qs5ZREaztidwX1v0kn7smUj_secret_U2YHGrAEksEWIaTq331wL2Dlw&redirect_status=succeeded","phone","Google 355.0.723646882","iOS 18.1.1","8d2d576a-64ad-5a45-a7c5-0426f79dd61a","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879176541","The extra add ons","","87d9d95ce999445fab8e371ff97ceec9","counter","","",""
"17519","d7e6979c","2025-02-13 10:32:05","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/504663?token=4bec359b-0547-42bd-865a-4f494cc86ef0&status=success&signature=7ce883a16a527b6895134ea0e326361556443bb69fb0f5c4d4d059deee90efe9","desktop","Chrome 132.0.0","Windows 10","d7e6979c-127a-53cb-9630-0475a06dc0a9","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879099974","Nothing really!","","d587e3cb-ae35-4646-9891-c2dbff1e3689","","","",""
"17518","8e7ac2a8","2025-02-13 07:00:17","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QrwNgEaztidwX1v0ywPWbUR&payment_intent_client_secret=pi_3QrwNgEaztidwX1v0ywPWbUR_secret_kUieYmXFi8iUv6IOvFFcTfqwZ&redirect_status=succeeded","phone","Samsung Internet 27.0","Android 10","8e7ac2a8-9cf6-5094-9311-a69315cf6684","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879071685","Nothing used before","","f4f4bb6457d04d73aecccc7651cf4ddd","control,control,counter","","",""
"17517","f81329c4","2025-02-13 03:38:56","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/504636","desktop","Edge 133.0.0","Windows 10","f81329c4-faa0-5360-be9f-5a5890d53f40","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879058825","considered purchase","","c3f104af-ae91-42da-90d6-31de2538896d","","","",""
"17516","f9d1f118","2025-02-13 00:29:07","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3QrqHnEaztidwX1v1kBVsH6c&payment_intent_client_secret=pi_3QrqHnEaztidwX1v1kBVsH6c_secret_PZXYbNeXG8o74SuHe2kqqsmKN&redirect_status=succeeded","phone","Chrome Mobile iOS 133.0.6943","iOS 18.0.0","f9d1f118-cf4c-5b6a-9579-b9cfcb8f07d6","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=879042181","Higher prices","","123268be-cb96-49d2-a215-1b6f22812573","","","",""
